YB,YB_long,YB_lat,8umphotom,12umphotom,24umphotom,70umphotom,8flag1,12flag1,24flag1,70flag1
ID Number,degree,degree,Jy,Jy,Jy,Jy,Saturated,Saturated,Saturated,Saturated
3167,105.2195172,0.318699137,,,,,,,,
3168,105.2382158,2.667081642,,,,,,,,
3169,105.2964793,0.164852433,,,,,,,,
3170,105.358239,0.933612418,,,,,,,,
3171,105.3644019,0.281606358,,,,,,,,
3172,105.3761282,0.786777058,,,,,,,,
3173,105.377344,2.699294075,,,,,,,,
3174,105.3814733,1.768526184,,,,,,,,
3175,105.3907983,2.857721792,,,,,,,,
3176,105.4369399,0.813310391,,,,,,,,
3177,105.5029934,0.624339899,,,,,,,,
3178,105.5086115,0.228626683,,,,,,,,
3179,105.5639728,0.069044019,,,,,,,,
3180,105.5690636,0.070817338,,,,,,,,
3181,105.57618,0.300849951,,,,,,,,
3182,105.6034188,2.266612325,,,,,,,,
3183,105.6044202,0.838668717,,,,,,,,
3184,105.6273644,0.340139077,,,,,,,,
3185,105.6691222,1.656209656,,,,,,,,
3186,105.70607,0.021956026,,,,,,,,
3187,105.7175967,1.760702201,,,,,,,,
3188,105.730696,1.762606213,,,,,,,,
3189,105.7438854,1.806951144,,,,,,,,
3190,105.7458482,1.811617443,,,,,,,,
3191,105.7566186,0.332563921,,,,,,,,
3192,105.8067655,1.640672767,,,,,,,,
3193,105.8276028,2.91042787,,,,,,,,
3194,105.8357053,0.327141285,,,,,,,,
3195,105.8511529,0.139538249,,,,,,,,
3196,105.8893358,0.055872398,,,,,,,,
3197,105.9541437,0.486721737,,,,,,,,
3198,105.9636347,0.419854524,,,,,,,,
3199,105.9724946,0.740540101,,,,,,,,
3200,105.9772868,0.468244307,,,,,,,,
3201,106.0497774,2.3840327,,,,,,,,
3202,106.0647524,2.906394629,,,,,,,,
3203,106.0726574,0.364988091,,,,,,,,
3204,106.1080315,0.928998778,,,,,,,,
3205,106.1356516,0.098537774,,,,,,,,
3206,106.1418608,0.130722687,,,,,,,,
3207,106.1485751,2.658701825,,,,,,,,
3208,106.2578934,0.94079685,,,,,,,,
3209,106.3173709,0.056338559,,,,,,,,
3210,106.3322694,0.031265639,,,,,,,,
3211,106.4634511,0.596838604,,,,,,,,
3212,106.4898396,0.92527878,,,,,,,,
3213,106.498905,0.925632176,,,,,,,,
3214,106.5485264,0.461234296,,,,,,,,
3215,106.5836739,1.553970919,,,,,,,,
3216,106.5901185,0.716592032,,,,,,,,
3217,106.6749789,1.896240833,,,,,,,,
3218,106.6831423,1.891794419,,,,,,,,
3219,106.7257117,1.269750611,,,,,,,,
3220,106.7272008,1.472310677,,,,,,,,
3221,106.7414418,1.32511467,,,,,,,,
3222,106.89412,0.892915051,,,,,,,,
3223,106.9123031,1.10630792,,,,,,,,
3224,106.9145658,0.629296352,,,,,,,,
3225,106.9177054,0.613356115,,,,,,,,
3226,106.9337927,1.099659807,,,,,,,,
3227,106.996756,1.136382503,,,,,,,,
3228,107.0905742,2.185786244,,,,,,,,
3229,107.1851327,2.007800554,,,,,,,,
3230,107.2172339,2.88221738,,,,,,,,
3231,107.2500887,-0.012003556,,,,,,,,
3232,107.2518322,2.932516422,,,,,,,,
3233,107.4394503,2.299420896,,,,,,,,
3234,107.455248,1.917485355,,,,,,,,
3235,107.4773073,0.935150726,,,,,,,,
3236,107.4936633,1.17741754,,,,,,,,
3237,107.4981514,2.430375363,,,,,,,,
3238,107.5296915,1.817498652,,,,,,,,
3239,107.5431508,1.816675245,,,,,,,,
3240,107.5538951,2.871294527,,,,,,,,
3241,107.633068,2.10843926,,,,,,,,
3242,107.6529615,0.69210505,,,,,,,,
3243,107.6635751,1.472917709,,,,,,,,
3244,107.6816754,1.194181679,,,,,,,,
3245,107.6864549,0.772538914,,,,,,,,
3246,107.6887181,0.235961597,,,,,,,,
3247,107.6941039,0.23023964,,,,,,,,
3248,107.6979154,2.124429817,,,,,,,,
3249,107.8424483,2.315748838,,,,,,,,
3250,107.8476878,1.406507013,,,,,,,,
3251,107.8614645,0.454371497,,,,,,,,
3252,107.8725035,1.150617275,,,,,,,,
3253,107.8743012,1.294681952,,,,,,,,
3254,107.8747105,0.658994924,,,,,,,,
3255,107.894683,1.997436309,,,,,,,,
3256,108.0005866,1.197213507,,,,,,,,
3257,108.0208752,1.523302261,,,,,,,,
3258,108.1179848,2.673864341,,,,,,,,
3259,108.1558537,1.019140016,,,,,,,,
3260,108.170437,2.051201201,,,,,,,,
3261,108.1706497,0.134428838,,,,,,,,
3262,108.1812111,0.610904252,,,,,,,,
3263,108.1971359,0.580061661,,,,,,,,
3264,108.2130177,0.141285561,,,,,,,,
3265,108.2170546,0.53053408,,,,,,,,
3266,108.3684118,0.63029057,,,,,,,,
3267,108.4746394,2.07635521,,,,,,,,
3268,108.4845939,0.846376109,,,,,,,,
3269,108.5309687,2.736673894,,,,,,,,
3270,108.5711119,0.689794094,,,,,,,,
3271,108.5802573,0.691640493,,,,,,,,
3272,108.5934645,2.899642965,,,,,,,,
3273,108.595972,0.495231238,,,,,,,,
3274,108.6895594,2.158510027,,,,,,,,
3275,108.691024,0.274539199,,,,,,,,
3276,108.7190093,2.31433118,,,,,,,,
3277,108.7368573,2.0436833,,,,,,,,
3278,108.7448255,2.044233325,,,,,,,,
3279,108.7624437,0.46077841,,,,,,,,
3280,108.780052,1.775684183,,,,,,,,
3281,108.7815977,0.252440779,,,,,,,,
3282,108.7940372,0.206962572,,,,,,,,
3283,108.8594585,2.486729084,,,,,,,,
3284,108.9535403,0.007501433,,,,,,,,
3285,108.9902574,1.513009768,,,,,,,,
3286,109.0147166,0.581553475,,,,,,,,
3287,109.1168095,0.675243335,,,,,,,,
3288,109.1562393,0.599811281,,,,,,,,
3289,109.1819433,0.287578309,,,,,,,,
3290,109.3514038,1.249014101,,,,,,,,
3291,109.3552751,0.448305795,,,,,,,,
3292,109.4712375,0.638671147,,,,,,,,
3293,109.690154,0.105693936,,,,,,,,
3294,109.811632,0.583659179,,,,,,,,
3295,109.9765512,0.171185491,,,,,,,,
3296,110.0142871,0.260514916,,,,,,,,
3297,294.9744213,0.117886448,,,,,,,,
3298,294.9839287,-0.53578572,,,,,,,,
3299,295.108368,-0.712751693,,,,,,,,
3300,295.1164614,-0.720454521,,,,,,,,
3301,295.1238324,-0.6738282,,,,,,,,
3302,295.167568,-0.579030607,,,,,,,,
3303,295.175774,-0.573739143,,,,,,,,
3304,295.1761567,0.126643571,,,,,,,,
3305,295.208746,-0.742875648,,,,,,,,
3306,295.3452589,-0.797326607,,,,,,,,
3307,295.3718295,-0.719945746,,,,,,,,
3308,295.4239718,0.043273606,,,,,,,,
3309,295.5298798,-0.692774624,,,,,,,,
3310,295.5820104,-0.333153037,,,,,,,,
3311,295.5916456,-0.342143215,,,,,,,,
3312,295.6699831,-0.937785239,,,,,,,,
3313,295.726553,-0.297202298,,,,,,,,
3314,295.7489377,-0.207555006,,,,,,,,
3315,295.8458827,-0.21144351,,,,,,,,
3316,295.8505214,-0.118606919,,,,,,,,
3317,295.917406,-0.185650816,,,,,,,,
3318,296.0004809,-0.941249342,,,,,,,,
3319,296.1288866,-0.826558053,,,,,,,,
3320,296.2051131,-0.11063259,,,,,,,,
3321,296.2466713,-0.868187065,,,,,,,,
3322,296.2667061,-0.660758568,,,,,,,,
3323,296.2731408,-0.386692075,,,,,,,,
3324,296.3105279,-0.894780167,,,,,,,,
3325,296.319141,-0.72051211,,,,,,,,
3326,296.3212563,-0.548567397,,,,,,,,
3327,296.3504815,-0.519027452,,,,,,,,
3328,296.3716962,-0.732089227,,,,,,,,
3329,296.431999,-0.887377181,,,,,,,,
3330,296.4577478,-0.662512659,,,,,,,,
3331,296.4641612,-0.709518396,,,,,,,,
3332,296.4972276,-0.442407238,,,,,,,,
3333,296.5473907,-0.645102929,,,,,,,,
3334,296.5571154,-0.946572219,,,,,,,,
3335,296.5851161,-0.455074311,,,,,,,,
3336,296.5854049,-0.448962711,,,,,,,,
3337,296.6042821,-0.53687065,,,,,,,,
3338,296.6911326,-0.370765525,,,,,,,,
3339,297.2076272,-0.308655551,,,,,,,,
3340,297.2258346,-0.829947648,,,,,,,,
3341,297.2539021,-0.753220686,,,,,,,,
3342,297.3114226,-0.47034784,,,,,,,,
3343,297.3198442,-0.27752182,,,,,,,,
3344,297.3260905,-0.279381201,,,,,,,,
3345,297.386968,-0.046574216,,,,,,,,
3346,297.4020633,-0.651224197,,,,,,,,
3347,297.4060592,-0.075433314,,,,,,,,
3348,297.4537416,-0.009822471,,,,,,,,
3349,297.456026,-0.747536456,,,,,,,,
3350,297.4567992,-0.771577187,,,,,,,,
3351,297.4706111,-0.727026475,,,,,,,,
3352,297.5089507,-0.773896365,,,,,,,,
3353,297.5172724,-0.029215482,,,,,,,,
3354,297.5249424,-0.037680501,,,,,,,,
3355,297.5254006,-0.068910153,,,,,,,,
3356,297.5337217,-0.825206329,,,,,,,,
3357,297.5383671,-0.101618122,,,,,,,,
3358,297.6259393,-0.903069603,,,,,,,,
3359,297.6618189,-0.975043411,,,,,,,,
3360,297.7215819,-0.701900039,,,,,,,,
3361,297.8114406,-0.136552104,,,,,,,,
3362,297.9178603,-0.610514375,,,,,,,,
3363,297.9325076,-0.175067339,,,,,,,,
3364,297.935756,-0.522338774,,,,,,,,
3365,297.9454101,0.271738544,,,,,,,,
3366,297.9778995,-0.007785004,,,,,,,,
3367,298.0398328,-0.179817222,,,,,,,,
3368,298.0919693,-0.011179599,,,,,,,,
3369,298.1041589,-0.94459193,,,,,,,,
3370,298.1314586,-0.564881797,,,,,,,,
3371,298.1352961,-0.975638822,,,,,,,,
3372,298.1364596,-0.186530236,,,,,,,,
3373,298.141001,-0.218046181,,,,,,,,
3374,298.1484617,-0.413878511,,,,,,,,
3375,298.1565608,-0.218494856,,,,,,,,
3376,298.1773185,0.338948901,,,,,,,,
3377,298.1833525,-0.785710201,,,,,,,,
3378,298.1986597,0.337535658,,,,,,,,
3379,298.2429637,-0.462481732,,,,,,,,
3380,298.2626164,-0.554382838,,,,,,,,
3381,298.2695237,-0.107517273,,,,,,,,
3382,298.2755635,0.297941356,,,,,,,,
3383,298.29927,0.312258903,,,,,,,,
3384,298.3105423,0.316392727,,,,,,,,
3385,298.3243919,-0.876081227,,,,,,,,
3386,298.3363331,-0.861656602,,,,,,,,
3387,298.4097663,-0.735693859,,,,,,,,
3388,298.4105047,0.694782623,,,,,,,,
3389,298.4149783,0.699680322,,,,,,,,
3390,298.4149826,-0.544636157,,,,,,,,
3391,298.5098408,-0.508466891,0.86198,0.29584,0.99135,26.09994,0,0,0,0
3392,298.513862,-0.48061924,,,,,,,,
3393,298.5335273,-0.506884539,,,,,,,,
3394,298.5363125,-0.312061138,,,,,,,,
3395,298.5458803,-0.834713484,,,,,,,,
3396,298.5595817,-0.501965434,,,,,,,,
3397,298.603487,-0.440859736,,,,,,,,
3398,298.6049771,-0.241939982,,,,,,,,
3399,298.6248346,-0.204849473,,,,,,,,
3400,298.625651,-0.47134685,,,,,,,,
3401,298.6533981,-0.498505803,,,,,,,,
3402,298.6555094,-0.730789075,,,,,,,,
3403,298.6594498,-0.706064572,,,,,,,,
3404,298.6793075,0.090768488,,,,,,,,
3405,298.6871047,0.434103737,,,,,,,,
3406,298.7192469,-0.288107498,,,,,,,,
3407,298.7285372,-0.096150406,,,,,,,,
3408,298.7420688,-0.005252083,,,,,,,,
3409,298.8057975,0.169957396,,,,,,,,
3410,298.8068927,-0.502095241,,,,,,,,
3411,298.8326911,0.127432247,,,,,,,,
3412,298.8353437,0.938982631,,,,,,,,
3413,298.8432708,-0.338661805,,,,,,,,
3414,298.8451172,0.122830255,,,,,,,,
3415,298.8586554,-0.437197629,,,,,,,,
3416,298.8680247,-0.517084077,,,,,,,,
3417,298.8816034,0.311288461,,,,,,,,
3418,298.8817261,0.316875611,,,,,,,,
3419,298.8893393,0.317782411,,,,,,,,
3420,298.8993451,0.187841044,,,,,,,,
3421,298.9033089,-0.61952209,,,,,,,,
3422,298.9598412,0.28777517,,,,,,,,
3423,299.0163593,0.132337648,,,,,,,,
3424,299.0268434,-0.146483026,,,,,,,,
3425,299.0414701,0.183260769,,,,,,,,
3426,299.0511738,0.173350883,,,,,,,,
3427,299.0917422,0.206705022,,,,,,,,
3428,299.1527802,0.008163211,,,,,,,,
3429,299.1986221,-0.381139253,,,,,,,,
3430,299.2089896,-0.393305336,,,,,,,,
3431,299.2641362,-0.34384617,,,,,,,,
3432,299.3253449,-0.307930702,,,,,,,,
3433,299.3307765,0.225165477,,,,,,,,
3434,299.3547954,-0.273694594,,,,,,,,
3435,299.3865204,-0.227104512,,,,,,,,
3436,299.3940572,0.659127869,,,,,,,,
3437,299.4403924,-0.038316989,,,,,,,,
3438,299.4599927,0.604114662,,,,,,,,
3439,299.4647049,0.601540285,,,,,,,,
3440,299.5101902,0.133444787,,,,,,,,
3441,299.5973078,0.16952822,,,,,,,,
3442,299.6019113,0.182830549,,,,,,,,
3443,299.6095202,0.168337451,,,,,,,,
3444,299.6509705,-0.20594789,,,,,,,,
3445,299.6710399,-0.139368959,,,,,,,,
3446,299.70213,0.643401941,,,,,,,,
3447,299.7696559,-0.006406498,,,,,,,,
3448,299.7800348,-0.280834989,,,,,,,,
3449,299.8031625,-0.014104239,,,,,,,,
3450,299.9358983,-0.331724801,,,,,,,,
3451,299.9388922,-0.37591908,,,,,,,,
3452,299.9508653,-0.556209239,,,,,,,,
3453,299.960729,-0.80992965,,,,,,,,
3454,300.0143809,-0.935059936,,,,,,,,
3455,300.0514098,-0.399181301,,,,,,,,
3456,300.061007,0.902255165,,,,,,,,
3457,300.0725758,-0.402508955,,,,,,,,
3458,300.0851682,-0.548730398,,,,,,,,
3459,300.134368,-0.580336945,,,,,,,,
3460,300.1702049,-0.350109832,,,,,,,,
3461,300.1747771,-0.349266766,,,,,,,,
3462,300.203724,-0.44164469,,,,,,,,
3463,300.2085943,-0.420430432,,,,,,,,
3464,300.2355087,-0.757269596,,,,,,,,
3465,300.240147,-0.760101829,,,,,,,,
3466,300.2655784,0.577574868,,,,,,,,
3467,300.3430965,0.200036366,,,,,,,,
3468,300.3434168,-0.216979971,,,,,,,,
3469,300.3528449,0.169254151,,,,,,,,
3470,300.3686524,-0.081788108,,,,,,,,
3471,300.3767589,-0.284607944,,,,,,,,
3472,300.3772224,0.070903724,,,,,,,,
3473,300.4019133,0.545886821,,,,,,,,
3474,300.4063239,0.279171104,,,,,,,,
3475,300.4684118,0.025700498,,,,,,,,
3476,300.4839202,-0.097110954,,,,,,,,
3477,300.4987411,-0.239061504,,,,,,,,
3478,300.5030014,-0.183462631,,,,,,,,
3479,300.5033386,-0.192705713,,,,,,,,
3480,300.5046682,-0.174114413,,,,,,,,
3481,300.5131386,0.072728381,,,,,,,,
3482,300.5992769,0.027330384,,,,,,,,
3483,300.7318518,-0.25994222,,,,,,,,
3484,300.7486714,0.101726526,,,,,,,,
3485,300.8396718,-0.547757022,,,,,,,,
3486,300.8757687,-0.177452078,,,,,,,,
3487,300.8927301,0.836092152,,,,,,,,
3488,300.9113993,0.882531685,,,,,,,,
3489,300.9171411,0.884110525,,,,,,,,
3490,300.9343231,0.992488176,,,,,,,,
3491,300.9465219,0.909049145,,,,,,,,
3492,301.1134973,0.009069871,,,,,,,,
3493,301.1175417,0.961245388,,,,,,,,
3494,301.1304296,-0.235909836,,,,,,,,
3495,301.1353445,0.01572966,,,,,,,,
3496,301.136926,-0.22571263,,,,,,,,
3497,301.1516163,-0.734886181,,,,,,,,
3498,301.1693847,-0.184692907,,,,,,,,
3499,301.2294045,0.012003605,,,,,,,,
3500,301.3334715,0.018429228,,,,,,,,
3501,301.3374095,-0.417594184,,,,,,,,
3502,301.3563934,-0.06704114,,,,,,,,
3503,301.4064894,0.568145794,,,,,,,,
3504,301.5083028,0.540036773,,,,,,,,
3505,301.5085723,-0.938447751,,,,,,,,
3506,301.5239147,0.074397537,,,,,,,,
3507,301.5931975,-0.283368974,,,,,,,,
3508,301.5997395,-0.186573771,,,,,,,,
3509,301.7062258,-0.710169274,,,,,,,,
3510,301.7105062,-0.056604444,,,,,,,,
3511,301.7461188,0.264446318,,,,,,,,
3512,301.7498811,0.284164562,,,,,,,,
3513,301.7596316,0.261651818,,,,,,,,
3514,301.8057268,-0.890153171,,,,,,,,
3515,301.8124763,-0.872109192,,,,,,,,
3516,301.8139423,0.781484506,,,,,,,,
3517,301.8363005,0.043959606,,,,,,,,
3518,301.8405449,-0.880653103,,,,,,,,
3519,301.8479714,0.630404269,,,,,,,,
3520,301.8847025,0.454951205,,,,,,,,
3521,301.8988131,0.446181671,,,,,,,,
3522,301.9068431,0.355167007,,,,,,,,
3523,301.9357785,0.319732833,,,,,,,,
3524,302.0158963,0.256374183,,,,,,,,
3525,302.0325083,-0.063543854,,,,,,,,
3526,302.0390317,0.794232117,,,,,,,,
3527,302.0944669,0.648939622,,,,,,,,
3528,302.1300019,-0.006831298,,,,,,,,
3529,302.1513475,-0.948538118,,,,,,,,
3530,302.1540689,-0.917472894,,,,,,,,
3531,302.15504,-0.652274928,,,,,,,,
3532,302.1564356,0.062894976,,,,,,,,
3533,302.1607876,0.065889109,,,,,,,,
3534,302.1740461,-0.393875945,,,,,,,,
3535,302.1974673,0.792759814,,,,,,,,
3536,302.2018579,-0.743687072,,,,,,,,
3537,302.2090145,-0.911864139,,,,,,,,
3538,302.2511037,0.011843188,,,,,,,,
3539,302.3063874,-0.355053159,,,,,,,,
3540,302.3326358,0.074709856,,,,,,,,
3541,302.3734991,-0.541702255,,,,,,,,
3542,302.3875744,0.297675404,,,,,,,,
3543,302.3895892,0.278467015,,,,,,,,
3544,302.4390574,-0.117480869,,,,,,,,
3545,302.4523465,-0.738987675,,,,,,,,
3546,302.4872782,-0.030575699,,,,,,,,
3547,302.4999235,-0.769982866,,,,,,,,
3548,302.5042123,-0.766342914,,,,,,,,
3549,302.5299904,-0.746713934,,,,,,,,
3550,302.5851971,-0.028526482,,,,,,,,
3551,302.6178026,0.190582777,,,,,,,,
3552,302.6695379,-0.676189867,,,,,,,,
3553,302.7114335,-0.07023759,,,,,,,,
3554,302.7215914,-0.781951587,,,,,,,,
3555,302.732106,0.14442613,,,,,,,,
3556,302.7386486,-0.619487568,,,,,,,,
3557,302.7564028,0.776706658,,,,,,,,
3558,302.7695285,-0.787161226,,,,,,,,
3559,302.7916523,0.451017894,,,,,,,,
3560,302.8996908,-0.989062831,,,,,,,,
3561,302.9005563,0.157679127,,,,,,,,
3562,302.9218638,-0.431155483,,,,,,,,
3563,302.9284213,-0.421921065,,,,,,,,
3564,302.9520017,-0.403532505,,,,,,,,
3565,302.9703457,0.273469339,,,,,,,,
3566,302.9866079,0.33907336,,,,,,,,
3567,302.9885837,0.351175677,,,,,,,,
3568,303.0258634,-0.750846975,,,,,,,,
3569,303.0790861,-0.556202897,,,,,,,,
3570,303.1175402,-0.971110366,,,,,,,,
3571,303.1300346,-0.871353821,,,,,,,,
3572,303.1542859,-0.254534823,,,,,,,,
3573,303.1632072,0.426737931,,,,,,,,
3574,303.1875228,-0.560243212,,,,,,,,
3575,303.1916779,-0.554066681,,,,,,,,
3576,303.2021012,-0.837450898,,,,,,,,
3577,303.2557996,-0.735981461,,,,,,,,
3578,303.3010421,-0.571317844,,,,,,,,
3579,303.3105909,-0.533786211,,,,,,,,
3580,303.3365712,-0.71153445,,,,,,,,
3581,303.3416431,-0.712399588,,,,,,,,
3582,303.3433289,-0.514130414,,,,,,,,
3583,303.3461275,-0.511040527,,,,,,,,
3584,303.3992276,-0.900984737,,,,,,,,
3585,303.4075794,0.138068027,,,,,,,,
3586,303.4141022,0.616771301,,,,,,,,
3587,303.4195504,-0.237625746,,,,,,,,
3588,303.4519423,-0.553438756,,,,,,,,
3589,303.4667861,-0.71006025,,,,,,,,
3590,303.4742337,-0.570335408,,,,,,,,
3591,303.4846474,-0.460472955,,,,,,,,
3592,303.5082991,-0.721548652,,,,,,,,
3593,303.5169925,-0.7245232,,,,,,,,
3594,303.5291389,-0.66076371,,,,,,,,
3595,303.5324145,-0.701631142,,,,,,,,
3596,303.5356836,-0.597907909,,,,,,,,
3597,303.5358481,-0.717704652,,,,,,,,
3598,303.5552522,-0.721842713,,,,,,,,
3599,303.5717877,-0.868548337,,,,,,,,
3600,303.5718801,-0.86469364,,,,,,,,
3601,303.6229724,-0.571005159,,,,,,,,
3602,303.6837364,-0.038790912,,,,,,,,
3603,303.8382765,-0.797542384,,,,,,,,
3604,303.8452857,-0.794552343,,,,,,,,
3605,303.8573163,-0.371599646,,,,,,,,
3606,303.8613153,-0.696365398,,,,,,,,
3607,303.8706671,-0.420704112,,,,,,,,
3608,303.870672,-0.769886973,,,,,,,,
3609,303.8864215,-0.233187395,,,,,,,,
3610,303.8968616,0.378477481,,,,,,,,
3611,303.9050997,-0.792421829,,,,,,,,
3612,303.9088847,-0.805952683,,,,,,,,
3613,303.9145927,-0.686564549,,,,,,,,
3614,303.9239492,-0.68509423,,,,,,,,
3615,303.9336207,-0.395143789,,,,,,,,
3616,303.936751,-0.689054344,,,,,,,,
3617,303.949712,-0.836503799,,,,,,,,
3618,303.9552439,-0.066644915,,,,,,,,
3619,303.9637298,-0.841221559,,,,,,,,
3620,303.974961,0.374127769,,,,,,,,
3621,303.9773542,-0.780740327,,,,,,,,
3622,303.9799121,-0.045678701,,,,,,,,
3623,303.9976444,0.279878178,,,,,,,,
3624,303.9981551,0.202009729,,,,,,,,
3625,304.0177105,0.278008915,,,,,,,,
3626,304.0364256,0.19767066,,,,,,,,
3627,304.074652,-0.138192748,,,,,,,,
3628,304.0866422,0.433009802,,,,,,,,
3629,304.1002098,0.265585286,,,,,,,,
3630,304.1646425,0.248509742,,,,,,,,
3631,304.1664623,0.258883692,,,,,,,,
3632,304.1691121,-0.879154727,,,,,,,,
3633,304.2636323,-0.399303688,,,,,,,,
3634,304.2796522,-0.326846981,,,,,,,,
3635,304.2841187,-0.328215527,,,,,,,,
3636,304.2911334,-0.34015853,,,,,,,,
3637,304.3179324,0.62515621,,,,,,,,
3638,304.3293541,-1.014366064,,,,,,,,
3639,304.3497072,0.38330536,,,,,,,,
3640,304.3694526,-0.337639849,,,,,,,,
3641,304.3833701,-0.238370957,,,,,,,,
3642,304.4067884,-0.763713408,,,,,,,,
3643,304.4574647,-1.010964919,,,,,,,,
3644,304.4674026,-0.007678792,,,,,,,,
3645,304.489694,0.946587106,,,,,,,,
3646,304.5210387,-0.261201597,,,,,,,,
3647,304.5314568,-0.686889253,,,,,,,,
3648,304.5462205,-0.835471501,,,,,,,,
3649,304.5524716,-0.852493322,,,,,,,,
3650,304.5566231,0.327804336,,,,,,,,
3651,304.5574105,0.648233117,,,,,,,,
3652,304.5845268,0.580290738,,,,,,,,
3653,304.5939907,0.2686321,,,,,,,,
3654,304.6746613,0.240167566,,,,,,,,
3655,304.6952686,-0.474304204,,,,,,,,
3656,304.7135265,0.269072132,,,,,,,,
3657,304.7176579,-0.660052473,,,,,,,,
3658,304.7236889,0.275553891,,,,,,,,
3659,304.7312608,-0.447113858,,,,,,,,
3660,304.7351223,-0.465110807,,,,,,,,
3661,304.7666146,-0.811563829,,,,,,,,
3662,304.7692239,-0.519301087,,,,,,,,
3663,304.7721565,-0.817405031,,,,,,,,
3664,304.7955442,-0.162726194,,,,,,,,
3665,304.7985173,0.581874802,,,,,,,,
3666,304.8180202,0.268649309,,,,,,,,
3667,304.9131489,0.36904293,,,,,,,,
3668,304.918029,0.365157751,,,,,,,,
3669,304.9215236,0.516046738,,,,,,,,
3670,304.9327783,0.543732315,,,,,,,,
3671,305.1012418,-0.804240199,,,,,,,,
3672,305.1035545,-0.810720934,,,,,,,,
3673,305.1324143,-0.841768776,,,,,,,,
3674,305.1494838,0.562988803,,,,,,,,
3675,305.1956718,0.033338759,,,,,,,,
3676,305.1979719,-0.515445071,,,,,,,,
3677,305.1994351,0.207828631,,,,,,,,
3678,305.2680459,-0.007313367,,,,,,,,
3679,305.26846,-0.899043092,,,,,,,,
3680,305.3093669,0.660361906,,,,,,,,
3681,305.3094243,0.472928891,,,,,,,,
3682,305.3210499,0.070610726,,,,,,,,
3683,305.3327972,0.563794776,,,,,,,,
3684,305.3369821,0.56074548,,,,,,,,
3685,305.3519946,0.197164488,,,,,,,,
3686,305.3815493,-0.238296662,,,,,,,,
3687,305.3826692,-0.226100983,,,,,,,,
3688,305.4395156,-0.234103178,,,,,,,,
3689,305.4873782,0.33380207,,,,,,,,
3690,305.5249597,-0.136414802,,,,,,,,
3691,305.5438355,-0.340153978,,,,,,,,
3692,305.5534713,0.010262687,,,,,,,,
3693,305.5617426,0.012628926,,,,,,,,
3694,305.6029178,-0.692187174,,,,,,,,
3695,305.6058119,-0.708496243,,,,,,,,
3696,305.6250812,-0.646789393,,,,,,,,
3697,305.6323211,0.522637708,,,,,,,,
3698,305.6504483,0.524995888,,,,,,,,
3699,305.6572127,-0.541286739,,,,,,,,
3700,305.7266057,-0.233823482,,,,,,,,
3701,305.7784012,-0.252521085,,,,,,,,
3702,305.7890941,0.280864118,,,,,,,,
3703,305.789952,-0.090877941,,,,,,,,
3704,305.7955536,-0.249741512,,,,,,,,
3705,305.7997364,-0.250960719,,,,,,,,
3706,305.8263364,-0.192063796,,,,,,,,
3707,305.8339384,-0.184622315,,,,,,,,
3708,305.8376444,-0.063006104,,,,,,,,
3709,305.8842748,0.01815148,,,,,,,,
3710,305.8845925,-0.245470077,,,,,,,,
3711,305.8927385,0.02014577,,,,,,,,
3712,305.9393665,-0.163185937,,,,,,,,
3713,305.959286,0.265691696,,,,,,,,
3714,305.9747508,-0.165128127,,,,,,,,
3715,306.0012658,-0.136289535,,,,,,,,
3716,306.011549,-0.796889425,,,,,,,,
3717,306.0513414,-0.053534662,,,,,,,,
3718,306.0526596,-0.038924,,,,,,,,
3719,306.0652847,-0.328776633,,,,,,,,
3720,306.0997586,-0.564697899,,,,,,,,
3721,306.1775213,-0.351856034,,,,,,,,
3722,306.1811421,-0.345751413,,,,,,,,
3723,306.2408733,0.288754415,,,,,,,,
3724,306.2457259,-0.546732141,,,,,,,,
3725,306.2538456,0.278993482,,,,,,,,
3726,306.3218203,-0.331875877,,,,,,,,
3727,306.343696,-0.324308511,,,,,,,,
3728,306.3899613,0.283756705,,,,,,,,
3729,306.4075691,-0.012982524,,,,,,,,
3730,306.4138639,-0.689462404,,,,,,,,
3731,306.5420811,0.476080004,,,,,,,,
3732,306.6500031,0.390612971,,,,,,,,
3733,306.6790174,0.224273603,,,,,,,,
3734,306.7544619,-0.399656123,,,,,,,,
3735,306.7798211,0.191962839,,,,,,,,
3736,306.8296847,-0.970970341,,,,,,,,
3737,306.9195791,0.209270064,,,,,,,,
3738,306.9435897,-0.732368358,,,,,,,,
3739,306.9746681,1.045824655,,,,,,,,
3740,306.9834703,0.755383913,,,,,,,,
3741,307.0071117,-0.321408,,,,,,,,
3742,307.0160351,0.704027726,,,,,,,,
3743,307.0785775,-0.084774241,,,,,,,,
3744,307.1008674,0.527129756,,,,,,,,
3745,307.1140544,-0.56947888,,,,,,,,
3746,307.1261928,-0.490486612,,,,,,,,
3747,307.1972571,-0.164579936,,,,,,,,
